player_name,position,team,league,minutes,xg_chain,xg_buildup,final_third_impact,total_contribution,goals,assists,g_plus_a,archetype,quadrant
Destiny Udogie,DF,Tottenham,ENG-Premier League,1924.0,9.83161280490458,9.174497099593282,0.6571157053112984,19.006109904497862,0,1,1,Architect,Complete
Leonardo Spinazzola,"DF,FW",Napoli,ITA-Serie A,1517.0,9.819637268781662,5.675645746290684,4.143991522490978,15.495283015072346,1,1,2,Balanced,Complete
Sebastiano Esposito,"FW,MF",Empoli,ITA-Serie A,2331.0,9.80134324869141,4.868899008259177,4.932444240432233,14.670242256950587,8,0,8,Balanced,Complete
Nélson Semedo,DF,Wolves,ENG-Premier League,2886.0,9.799877418205142,7.2230052798986435,2.5768721383064985,17.022882698103786,0,4,4,Balanced,Complete
Nicolò Fagioli,MF,Fiorentina,ITA-Serie A,962.0,9.793622113764286,8.04011969268322,1.7535024210810661,17.833741806447506,1,2,3,Architect,Complete
Jordan Veretout,MF,Lyon,FRA-Ligue 1,1553.0,9.783903039991856,7.303794119507074,2.4801089204847813,17.08769715949893,2,0,2,Balanced,Complete
Josué Casimir,"FW,MF",Le Havre,FRA-Ligue 1,1997.0,9.78308418765664,3.814726060256362,5.968358127400277,13.597810247913001,4,4,8,Finisher,Finisher
Kiké,FW,Alavés,ESP-La Liga,2542.0,9.772033462300897,2.0982022918760777,7.673831170424819,11.870235754176974,13,0,13,Finisher,Finisher
Mahdi Camara,"MF,FW",Brest,FRA-Ligue 1,2659.0,9.767708462662997,5.494086302816868,4.273622159846129,15.261794765479864,5,3,8,Balanced,Complete
Javi Galán,DF,Atlético Madrid,ESP-La Liga,1784.0,9.763243904337289,7.868124481290579,1.8951194230467099,17.631368385627866,0,3,3,Architect,Complete
Matthias Ginter,DF,Freiburg,GER-Bundesliga,2561.0,9.75523894559592,6.826677386648953,2.928561558946967,16.581916332244873,2,1,3,Balanced,Complete
Yann Aurel Bisseck,DF,Inter,ITA-Serie A,1643.0,9.753132335841656,8.009181194007397,1.743951141834259,17.762313529849052,3,2,5,Architect,Complete
Jamie Leweling,"MF,FW",Stuttgart,GER-Bundesliga,1663.0,9.747993640601637,4.5908546801656485,5.157138960435988,14.338848320767285,2,2,4,Finisher,Finisher
Ryan Christie,MF,Bournemouth,ENG-Premier League,2117.0,9.731656536459925,6.203945886343718,3.527710650116207,15.935602422803642,2,3,5,Balanced,Complete
David Raum,DF,RB Leipzig,GER-Bundesliga,1783.0,9.72035357542336,5.830390091985464,3.8899634834378958,15.550743667408824,1,5,6,Balanced,Complete
Jonathan Rowe,"FW,MF",Marseille,FRA-Ligue 1,807.0,9.702231803908944,3.405180824920535,6.297050978988409,13.10741262882948,3,3,6,Finisher,Finisher
Yuri Berchiche,DF,Athletic Club,ESP-La Liga,2044.0,9.699211686849594,8.040501814335585,1.6587098725140095,17.73971350118518,0,2,2,Architect,Complete
Jackson Tchatchoua,"DF,MF",Hellas Verona,ITA-Serie A,3167.0,9.686987875960767,4.775095266290009,4.911892609670758,14.462083142250776,2,3,5,Balanced,Complete
Fabian Schär,DF,Newcastle Utd,ENG-Premier League,2934.0,9.683145336806774,8.512181639671326,1.1709636971354485,18.1953269764781,4,0,4,Architect,Complete
Omar Marmoush,"FW,MF",Manchester City,ENG-Premier League,1175.0,9.663014598190784,2.601844636723399,7.061169961467385,12.264859234914184,7,0,7,Finisher,Finisher
Emanuele Valeri,DF,Parma,ITA-Serie A,2873.0,9.662433922290802,4.945689929649234,4.716743992641568,14.608123851940036,2,6,8,Balanced,Complete
Dani Raba,"FW,MF",Leganés,ESP-La Liga,1879.0,9.66063447855413,2.529050065204501,7.1315844133496284,12.18968454375863,8,6,14,Finisher,Finisher
Malick Thiaw,DF,Milan,ITA-Serie A,1806.0,9.644850574433804,9.563174664974213,0.08167590945959091,19.208025239408016,0,0,0,Architect,Complete
Lisandro Martínez,DF,Manchester Utd,ENG-Premier League,1751.0,9.6391548961401,8.233198188245296,1.4059567078948039,17.872353084385395,2,1,3,Architect,Complete
Máximo Perrone,MF,Como,ITA-Serie A,1857.0,9.632720220834017,7.242648001760244,2.3900722190737724,16.87536822259426,0,3,3,Balanced,Complete
Lorenzo Pellegrini,MF,Roma,ITA-Serie A,1626.0,9.614778824150562,4.58295938745141,5.031819436699152,14.197738211601973,2,1,3,Finisher,Finisher
Thomas Meunier,DF,Lille,FRA-Ligue 1,1928.0,9.612586544826629,7.646223718300462,1.9663628265261668,17.25881026312709,2,0,2,Architect,Complete
Yunus Musah,"MF,FW",Milan,ITA-Serie A,1571.0,9.60949918627739,7.54957664385438,2.05992254242301,17.15907583013177,0,2,2,Balanced,Complete
Ko Itakura,DF,Gladbach,GER-Bundesliga,2790.0,9.607988333329558,8.800086556002498,0.8079017773270607,18.408074889332056,3,0,3,Architect,Complete
Keane Lewis-Potter,"DF,FW",Brentford,ENG-Premier League,3093.0,9.596967240795491,5.59095348790288,4.006013752892612,15.187920728698371,1,3,4,Balanced,Complete
Carmona,DF,Sevilla,ESP-La Liga,2942.0,9.571447130292654,8.17957978695631,1.3918673433363438,17.751026917248964,0,0,0,Architect,Complete
Williot Swedberg,"FW,MF",Celta Vigo,ESP-La Liga,1348.0,9.57019367441535,3.778790196403861,5.791403478011489,13.348983870819211,4,5,9,Finisher,Finisher
Frank Magri,"FW,MF",Toulouse,FRA-Ligue 1,1516.0,9.539364542812107,2.6790799871087074,6.8602845557034,12.218444529920815,5,1,6,Finisher,Finisher
Nahuel Molina,DF,Atlético Madrid,ESP-La Liga,1590.0,9.530625693500042,7.783950371667743,1.7466753218322992,17.314576065167785,0,3,3,Architect,Complete
David Neres,FW,Napoli,ITA-Serie A,1283.0,9.530023638159037,4.620999600738287,4.90902403742075,14.151023238897324,2,4,6,Balanced,Finisher
Aïssa Mandi,DF,Lille,FRA-Ligue 1,1733.0,9.503119693137704,8.91462001297623,0.5884996801614744,18.417739706113935,0,0,0,Architect,Complete
Eddie Nketiah,"FW,MF",Crystal Palace,ENG-Premier League,1034.0,9.502782799303532,2.1897604260593653,7.313022373244166,11.692543225362897,3,1,4,Finisher,Finisher
Pedro Chirivella,MF,Nantes,FRA-Ligue 1,2348.0,9.50188134610653,7.889349973760545,1.612531372345984,17.391231319867074,0,2,2,Architect,Complete
Juanlu Sánchez,"MF,DF",Sevilla,ESP-La Liga,1722.0,9.498570716939868,5.508796711452305,3.989774005487563,15.007367428392174,4,4,8,Balanced,Complete
André,MF,Wolves,ENG-Premier League,2472.0,9.497647654265164,8.866849983111024,0.6307976711541396,18.36449763737619,0,0,0,Architect,Complete
Matúš Bero,MF,Bochum,GER-Bundesliga,2565.0,9.487992012873292,3.92092651501298,5.5670654978603125,13.408918527886271,5,2,7,Finisher,Finisher
Giovani Lo Celso,"MF,FW",Betis,ESP-La Liga,1457.0,9.40762997791171,4.948757715523243,4.458872262388468,14.356387693434954,8,3,11,Balanced,Complete
Carlos Augusto,DF,Inter,ITA-Serie A,1691.0,9.37629859149456,7.548568494617939,1.8277300968766212,16.9248670861125,3,2,5,Architect,Complete
Kristijan Jakić,MF,Augsburg,GER-Bundesliga,2306.0,9.371627107262611,7.937230862677097,1.434396244585514,17.30885796993971,0,1,1,Architect,Complete
Idrissa Gana Gueye,MF,Everton,ENG-Premier League,3063.0,9.350484703667462,7.558115462772548,1.7923692408949137,16.90860016644001,0,3,3,Architect,Complete
Michel Ndary Adopo,MF,Cagliari,ITA-Serie A,2409.0,9.339320386759937,6.932965071871877,2.40635531488806,16.272285458631814,1,1,2,Balanced,Complete
Edmond Tapsoba,DF,Leverkusen,GER-Bundesliga,2507.0,9.332944409921764,8.933821065351367,0.39912334457039655,18.266765475273132,0,0,0,Architect,Complete
Gabriel Suazo,DF,Toulouse,FRA-Ligue 1,2163.0,9.319922336377203,6.149451741017401,3.1704705953598022,15.469374077394605,0,6,6,Balanced,Complete
Téji Savanier,MF,Montpellier,FRA-Ligue 1,2363.0,9.311374999582767,4.115337830036879,5.196037169545889,13.426712829619646,2,5,7,Finisher,Finisher
Lorenzo Lucca,FW,Udinese,ITA-Serie A,2353.0,9.291834384202955,1.9438087791204453,7.34802560508251,11.2356431633234,12,1,13,Finisher,Finisher
Joshua King,"FW,MF",Toulouse,FRA-Ligue 1,1673.0,9.276868721470237,1.9913337361067531,7.285534985363483,11.26820245757699,6,3,9,Finisher,Finisher
Jean-Ricner Bellegarde,"MF,FW",Wolves,ENG-Premier League,1677.0,9.27028871141374,4.406124430708587,4.864164280705152,13.676413142122327,2,7,9,Balanced,Finisher
Sam Morsy,MF,Ipswich Town,ENG-Premier League,2751.0,9.255466464906933,8.384842346422374,0.8706241184845585,17.640308811329305,1,1,2,Architect,Complete
Steven Skrzybski,"MF,FW",Holstein Kiel,GER-Bundesliga,1323.0,9.242973761167375,4.136365515645593,5.106608245521782,13.379339276812969,6,3,9,Finisher,Finisher
Teun Koopmeiners,"MF,FW",Juventus,ITA-Serie A,1994.0,9.23165249824524,3.934658458456397,5.296994039788842,13.166310956701636,3,3,6,Finisher,Finisher
Emmanuel Gyasi,"DF,FW",Empoli,ITA-Serie A,3217.0,9.220969841815531,4.194316642358899,5.026653199456632,13.41528648417443,2,1,3,Finisher,Finisher
Timothy Weah,"DF,FW",Juventus,ITA-Serie A,1638.0,9.210717367008328,5.046265376731753,4.164451990276575,14.256982743740082,5,2,7,Balanced,Complete
Maximilian Arnold,MF,Wolfsburg,GER-Bundesliga,2356.0,9.191960662603378,8.58002938516438,0.6119312774389982,17.77199004776776,3,5,8,Architect,Complete
Valentin Atangana Edoa,MF,Reims,FRA-Ligue 1,2854.0,9.190190229564903,6.536836812272668,2.6533534172922355,15.727027041837571,1,0,1,Balanced,Complete
Gorka Guruzeta,FW,Athletic Club,ESP-La Liga,1840.0,9.18936501443386,2.057082111015916,7.132282903417945,11.246447125449777,7,2,9,Finisher,Finisher
Nuno Tavares,DF,Lazio,ITA-Serie A,1686.0,9.160245101898909,5.097952570766211,4.062292531132698,14.25819767266512,0,8,8,Balanced,Complete
Piero Hincapié,DF,Leverkusen,GER-Bundesliga,2670.0,9.154974464327095,7.814650284126401,1.3403241802006942,16.969624748453498,2,2,4,Architect,Complete
Ki-Jana Hoever,DF,Auxerre,FRA-Ligue 1,2124.0,9.15106891747564,6.473006791435182,2.6780621260404587,15.624075708910823,1,2,3,Balanced,Complete
Kyle Walker-Peters,DF,Southampton,ENG-Premier League,2918.0,9.133386302739382,6.938454505056143,2.194931797683239,16.071840807795525,0,2,2,Balanced,Complete
Alieu Fadera,"FW,DF",Como,ITA-Serie A,1644.0,9.128523889929056,4.841113898903132,4.287409991025924,13.969637788832188,1,3,4,Balanced,Complete
Johan Mojica,DF,Mallorca,ESP-La Liga,2755.0,9.112911474891009,6.467207685112953,2.6457037897780555,15.580119160003962,1,2,3,Balanced,Complete
Stephy Mavididi,FW,Leicester City,ENG-Premier League,1615.0,9.100224314257504,5.081808265298605,4.018416048958899,14.18203257955611,4,1,5,Balanced,Complete
Giuseppe Pezzella,"DF,FW",Empoli,ITA-Serie A,2878.0,9.08206911664456,5.107970929704607,3.974098186939952,14.190040046349168,0,3,3,Balanced,Complete
Rocco Reitz,MF,Gladbach,GER-Bundesliga,1830.0,9.072347270324826,6.828269526362419,2.244077743962407,15.900616796687245,2,1,3,Balanced,Complete
Diego Llorente,DF,Betis,ESP-La Liga,2519.0,9.067388702183962,8.72049055248499,0.3468981496989727,17.78787925466895,2,0,2,Architect,Complete
Kaishu Sano,MF,Mainz 05,GER-Bundesliga,3043.0,9.061351463198662,7.512129879556596,1.5492215836420655,16.573481342755258,0,0,0,Architect,Complete
Dany Mota,"FW,MF",Monza,ITA-Serie A,2104.0,9.050512425601482,3.241640606895089,5.808871818706393,12.292153032496572,5,2,7,Finisher,Finisher
Djibril Sidibé,DF,Toulouse,FRA-Ligue 1,2101.0,9.035003576427698,7.015336375683546,2.019667200744152,16.050339952111244,0,3,3,Balanced,Complete
Mauro Arambarri,MF,Getafe,ESP-La Liga,2661.0,9.033397678285835,3.090469960123301,5.942927718162535,12.123867638409136,10,0,10,Finisher,Finisher
Joshua Zirkzee,"FW,MF",Manchester Utd,ENG-Premier League,1402.0,9.033301264047624,2.963567115366459,6.069734148681166,11.996868379414083,3,1,4,Finisher,Finisher
Jack Hinshelwood,"MF,DF",Brighton,ENG-Premier League,1842.0,9.028865553438663,7.109155820682645,1.9197097327560186,16.13802137412131,5,2,7,Architect,Complete
Tiago Tomás,"FW,MF",Wolfsburg,GER-Bundesliga,1884.0,9.028159266337752,2.590786171145737,6.437373095192015,11.61894543748349,6,1,7,Finisher,Finisher
Will Hughes,MF,Crystal Palace,ENG-Premier League,2108.0,9.026491666212678,7.883489057421684,1.1430026087909937,16.909980723634362,0,3,3,Architect,Complete
Sam Beukema,DF,Bologna,ITA-Serie A,3012.0,9.021669746376574,8.621597194112837,0.4000725522637367,17.64326694048941,0,1,1,Architect,Complete
Tuta,"DF,MF",Eint Frankfurt,GER-Bundesliga,2274.0,9.006036313250661,8.54725087992847,0.45878543332219124,17.55328719317913,2,1,3,Architect,Complete
Alexander Prass,DF,Hoffenheim,GER-Bundesliga,1566.0,8.999937668442726,5.422119904309511,3.577817764133215,14.422057572752237,0,1,1,Balanced,Complete
Strahinja Pavlović,DF,Milan,ITA-Serie A,1864.0,8.996752217411995,7.717672035098076,1.279080182313919,16.71442425251007,2,1,3,Architect,Complete
Nicolás Tagliafico,DF,Lyon,FRA-Ligue 1,1902.0,8.982477774843574,7.761780431494117,1.2206973433494568,16.74425820633769,3,1,4,Architect,Complete
Robert Andrich,"MF,DF",Leverkusen,GER-Bundesliga,1598.0,8.978159502148628,8.24872002005577,0.7294394820928574,17.2268795222044,2,2,4,Architect,Complete
Vitaly Janelt,MF,Brentford,ENG-Premier League,2254.0,8.97201941628009,5.991170124150813,2.980849292129278,14.963189540430903,1,3,4,Balanced,Complete
Guela Doué,DF,Strasbourg,FRA-Ligue 1,2717.0,8.96327892690897,8.567401656880975,0.3958772700279951,17.530680583789945,1,2,3,Architect,Complete
Ibrahima Niane,FW,Angers,FRA-Ligue 1,943.0,8.963155139237642,2.083538823761046,6.879616315476596,11.046693962998688,3,1,4,Finisher,Finisher
Yaser Asprilla,"FW,MF",Girona,ESP-La Liga,1405.0,8.957312654703856,5.047165253199637,3.9101474015042186,14.004477907903492,3,1,4,Balanced,Complete
Mamadou Sarr,DF,Strasbourg,FRA-Ligue 1,2365.0,8.953484015539289,8.72878991253674,0.22469410300254822,17.68227392807603,0,1,1,Architect,Complete
Stefan de Vrij,DF,Inter,ITA-Serie A,1726.0,8.949557587504387,8.351457685232162,0.5980999022722244,17.30101527273655,3,0,3,Architect,Complete
Maximilian Wittek,DF,Bochum,GER-Bundesliga,2706.0,8.908103629946709,5.794904746115208,3.113198883831501,14.703008376061916,0,0,0,Balanced,Complete
Johnny Cardoso,MF,Betis,ESP-La Liga,2144.0,8.907193924766034,7.163135649170727,1.7440582755953065,16.07032957393676,3,1,4,Architect,Complete
Jhon Lucumí,DF,Bologna,ITA-Serie A,2614.0,8.904810205101967,8.749637074768543,0.15517313033342361,17.65444727987051,0,1,1,Architect,Complete
Farid El Melali,FW,Angers,FRA-Ligue 1,1893.0,8.904582250863314,4.511517435312271,4.393064815551043,13.416099686175585,2,3,5,Balanced,Finisher
David López,DF,Girona,ESP-La Liga,2429.0,8.894371684640646,8.797762390226126,0.09660929441452026,17.69213407486677,1,1,2,Architect,Complete
Adrian Beck,"MF,FW",Heidenheim,GER-Bundesliga,1598.0,8.869435641914606,4.554916037246585,4.314519604668021,13.424351679161191,4,1,5,Balanced,Finisher
Khvicha Kvaratskhelia,"FW,MF",Napoli,ITA-Serie A,1178.0,8.84681673720479,3.6589537039399143,5.187863033264875,12.505770441144705,5,3,8,Finisher,Finisher
Phil Harres,FW,Holstein Kiel,GER-Bundesliga,1544.0,8.803555831313133,2.012516127899289,6.791039703413844,10.816071959212422,8,1,9,Finisher,Finisher
Gaetano Oristanio,"FW,MF",Venezia,ITA-Serie A,2315.0,8.785600032657385,2.129219925031066,6.656380107626319,10.91481995768845,3,3,6,Finisher,Finisher
Enrico Del Prato,DF,Parma,ITA-Serie A,2947.0,8.776847595348954,7.230205884203315,1.5466417111456394,16.00705347955227,4,0,4,Architect,Complete
Viktor Tsyhankov,"FW,MF",Girona,ESP-La Liga,1913.0,8.767555436119437,4.718396511860192,4.049158924259245,13.485951947979629,2,5,7,Balanced,Complete
Jonathan Gradit,DF,Lens,FRA-Ligue 1,2112.0,8.751521684229374,8.127125641331077,0.6243960428982973,16.87864732556045,0,0,0,Architect,Complete
Vitor Roque,FW,Betis,ESP-La Liga,1235.0,8.748203298076987,1.5339927803725004,7.214210517704487,10.282196078449488,4,0,4,Finisher,Finisher
Yangel Herrera,MF,Girona,ESP-La Liga,2257.0,8.74448224529624,4.21010279469192,4.53437945060432,12.95458503998816,4,3,7,Balanced,Finisher
Wilfred Ndidi,MF,Leicester City,ENG-Premier League,2324.0,8.735264824703336,5.421601940877736,3.3136628838256,14.156866765581071,0,5,5,Balanced,Complete
Gabriel Gudmundsson,DF,Lille,FRA-Ligue 1,1785.0,8.720418067649007,5.858234241604805,2.862183826044202,14.578652309253812,2,0,2,Balanced,Complete
Kevin Kampl,MF,RB Leipzig,GER-Bundesliga,1593.0,8.709301918745041,8.061680361628532,0.6476215571165085,16.770982280373573,1,0,1,Architect,Complete
Ondrej Duda,MF,Hellas Verona,ITA-Serie A,2395.0,8.706737032160163,6.527901178225875,2.178835853934288,15.234638210386038,1,3,4,Balanced,Complete
Pathé Ciss,"MF,DF",Rayo Vallecano,ESP-La Liga,2140.0,8.696649100631475,7.0498334765434265,1.646815624088049,15.746482577174902,4,1,5,Architect,Complete
Jon Aramburu,DF,Real Sociedad,ESP-La Liga,2460.0,8.685062544420362,7.967627672478557,0.7174348719418049,16.652690216898918,1,1,2,Architect,Complete
Ernest Nuamah,"FW,MF",Lyon,FRA-Ligue 1,1052.0,8.678813071921468,6.032109923660755,2.6467031482607126,14.710922995582223,3,1,4,Balanced,Complete
Iñigo Ruiz de Galarreta,MF,Athletic Club,ESP-La Liga,1477.0,8.672065565362573,7.616073386743665,1.055992178618908,16.288138952106237,0,4,4,Architect,Complete
Juan Foyth,DF,Villarreal,ESP-La Liga,1517.0,8.671776212751865,8.329005844891071,0.34277036786079407,17.000782057642937,1,0,1,Architect,Complete
Pablo Maffeo,DF,Mallorca,ESP-La Liga,2368.0,8.654321428388357,5.628506066277623,3.025815362110734,14.28282749466598,0,2,2,Balanced,Complete
Marc Guéhi,DF,Crystal Palace,ENG-Premier League,3059.0,8.626218263059855,7.739544311538339,0.8866739515215158,16.365762574598193,3,2,5,Architect,Complete
Aleksandr Golovin,"MF,FW",Monaco,FRA-Ligue 1,1153.0,8.623710298910737,4.631655044853687,3.9920552540570498,13.255365343764424,3,0,3,Balanced,Complete
Morten Frendrup,MF,Genoa,ITA-Serie A,3103.0,8.62092512845993,6.655704429373145,1.9652206990867853,15.276629557833076,2,0,2,Architect,Complete
Justin Njinmah,"FW,MF",Werder Bremen,GER-Bundesliga,952.0,8.618928104639053,2.53895618673414,6.079971917904913,11.157884291373193,3,2,5,Finisher,Finisher
Gideon Mensah,DF,Auxerre,FRA-Ligue 1,2280.0,8.611782740801573,6.888859694823623,1.72292304597795,15.500642435625196,0,1,1,Architect,Complete
Dara O'Shea,DF,Ipswich Town,ENG-Premier League,3122.0,8.610395619645715,7.782098321244121,0.8282972984015942,16.392493940889835,0,2,2,Architect,Complete
Rasmus Højlund,FW,Manchester Utd,ENG-Premier League,2004.0,8.606904566287994,2.4272238351404667,6.179680731147528,11.034128401428461,4,0,4,Finisher,Finisher
Tyler Dibling,"FW,MF",Southampton,ENG-Premier League,1874.0,8.59219616651535,4.698215810582042,3.8939803559333086,13.290411977097392,2,0,2,Balanced,Complete
Dwight McNeil,"MF,FW",Everton,ENG-Premier League,1371.0,8.58305960521102,3.5590311624109745,5.024028442800045,12.142090767621994,4,6,10,Finisher,Finisher
Tosin Adarabioyo,DF,Chelsea,ENG-Premier League,1409.0,8.569632288068533,8.549678575247526,0.019953712821006775,17.11931086331606,1,1,2,Architect,Complete
Stephan El Shaarawy,"DF,MF",Roma,ITA-Serie A,1098.0,8.5647276006639,5.534490182995796,3.030237417668104,14.099217783659697,3,4,7,Balanced,Complete
Cristhian Mosquera,DF,Valencia,ESP-La Liga,3319.0,8.561127007007599,8.436696499586105,0.12443050742149353,16.997823506593704,1,0,1,Architect,Complete
Angelo Fulgini,"MF,FW",Lens,FRA-Ligue 1,1045.0,8.558728955686092,4.523270800709724,4.035458154976368,13.081999756395817,1,1,2,Balanced,Finisher
Jesper Karlström,MF,Udinese,ITA-Serie A,3186.0,8.539285136386752,6.683409044519067,1.8558760918676853,15.222694180905819,0,3,3,Architect,Complete
Edon Zhegrova,"FW,MF",Lille,FRA-Ligue 1,978.0,8.535940773785114,4.275948166847229,4.259992606937885,12.811888940632343,4,1,5,Balanced,Finisher
Felix Nmecha,MF,Dortmund,GER-Bundesliga,1509.0,8.52881558611989,7.484039213508367,1.0447763726115236,16.012854799628258,4,1,5,Architect,Complete
André Gomes,MF,Lille,FRA-Ligue 1,1276.0,8.499505270272493,7.9929901622235775,0.5065151080489159,16.49249543249607,0,0,0,Architect,Complete
Mark McKenzie,DF,Toulouse,FRA-Ligue 1,2496.0,8.477668391540647,8.392160452902317,0.0855079386383295,16.869828844442964,1,1,2,Architect,Complete
Liberato Cacace,"MF,DF",Empoli,ITA-Serie A,2230.0,8.474104415625334,3.736823833547533,4.737280582077801,12.210928249172866,2,4,6,Balanced,Finisher
Neco Williams,DF,Nott'ham Forest,ENG-Premier League,2594.0,8.458546839654446,5.081802843138576,3.376743996515869,13.540349682793021,1,3,4,Balanced,Complete
Javier Muñoz,"MF,DF",Las Palmas,ESP-La Liga,2588.0,8.457278970628977,5.359604928642511,3.0976740419864655,13.816883899271488,1,3,4,Balanced,Complete
